Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira
NE,CE,LIMOEIRO DO NORTE,BEZERRA E FILHO LTDA,5267406000159,AVENIDA DOM AURELIANO MATOS,1751,CENTRO,CENTRO,62930-000,GASOLINA ADITIVADA,2025-09-15,6.39,,R$ / litro,VIBRA
NE,CE,LIMOEIRO DO NORTE,GURGEL LOBO COMERCIO DE DERIVADOS DE PETROLEO LTDA,2479591000157,RUA CEL. ANTONIO JOAQUIM,1060,,CENTRO,62930-000,GASOLINA ADITIVADA,2025-09-15,6.39,,R$ / litro,BRANCA
NE,CE,FORTALEZA,DIAS COMERCIO DE DERIVADOS DE PETROLEO LTDA,8509458000182,RODOVIA DOUTOR MENDEL STEINBRUCH,6750,,ARACAPE,60765-005,GASOLINA ADITIVADA,2025-09-15,6.29,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,IGUATEMI DERIVADOS DE PETROLEO LTDA,7304199000352,AVENIDA OSORIO DE PAIVA,6800,,SIQUEIRA,60720-001,GASOLINA ADITIVADA,2025-09-15,6.37,,R$ / litro,IPIRANGA
NE,CE,FORTALEZA,POSTO SANTO ANTONIO COMBUSTIVEIS E TRANSPORTES LTDA,9057567000179,AVENIDA MISTER HULL,3160,,PRESIDENTE KENNEDY,60356-000,GASOLINA ADITIVADA,2025-09-15,6.39,,R$ / litro,VIBRA
NE,CE,FORTALEZA,M. LUZ COMERCIO DE COMBUSTIVEIS LTDA,8912686000107,RODOVIA BR 116,9310,LOJA 06,BARROSO,60850-015,GASOLINA ADITIVADA,2025-09-15,6.57,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,JOVITA COMERCIO DE PETROLEO LTDA,8529918000134,AVENIDA JOVITA FEITOSA,3175,,PARQUELANDIA,60455-410,GASOLINA ADITIVADA,2025-09-15,6.47,,R$ / litro,VIBRA
NE,CE,FORTALEZA,G A COMERCIO DE DERIVADOS DE PETROLEO LTDA,3477535000146,AVENIDA JORNALISTA TOMAZ COELHO,410,,MESSEJANA,60842-020,GASOLINA ADITIVADA,2025-09-15,6.27,,R$ / litro,IPIRANGA
NE,CE,FORTALEZA,H I COMERCIO DE PETROLEO LTDA,8509229000168,AVENIDA DESEMBARGADOR GONZAGA,45,,CIDADE DOS FUNCIONARIOS,60823-000,GASOLINA ADITIVADA,2025-09-15,6.47,,R$ / litro,BRANCA
NE,CE,FORTALEZA,BAJ-COMERCIAL VAREJISTA DE COMBUSTÃVEIS LTDA.,7857332000136,AVENIDA PONTES VIEIRA,1341,,DIONISIO TORRES,60130-241,GASOLINA ADITIVADA,2025-09-15,6.47,,R$ / litro,VIBRA
NE,CE,FORTALEZA,POSTO MANIA LTDA,4559055000197,AVENIDA JOSE TORRES,200,,GRANJA LISBOA,60540-510,GASOLINA ADITIVADA,2025-09-15,6.37,,R$ / litro,VIBRA
NE,CE,FORTALEZA,POSTO DE COMBUSTIVEIS XIMENES LTDA,7025104000108,RUA MARIA JULIA,48,,GRANJA PORTUGAL,60545-255,GASOLINA ADITIVADA,2025-09-15,6.27,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,POSTO CARIOCA COMERCIO DE COMBUSTIVEIS LTDA,6203853000107,AVENIDA LUIS VIEIRA,835,,PARQUE SAO JOSE,60730-230,GASOLINA ADITIVADA,2025-09-15,6.47,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,COMERCIAL SUPER DE DERIVADOS DE PETROLEO LTDA.,5916454000120,RUA HERIBALDO COSTA,450,,HENRIQUE JORGE,60525-190,GASOLINA ADITIVADA,2025-09-15,6.27,,R$ / litro,VIBRA
NE,CE,FORTALEZA,GOMES & COE COMERCIO DE COMBUSTIVEIS E REPRESENTACOES LTDA,4436076000115,AVENIDA JORNALISTA TOMAZ COELHO,1878,,JANGURUSSU/MESSEJANA,60864-810,GASOLINA ADITIVADA,2025-09-15,6.45,,R$ / litro,VIBRA
NE,CE,FORTALEZA,ACOPEL - AMERICO COMERCIAL DE PETROLEO LTDA,4196165000212,AVENIDA BARÃO STUDART,2936,,ALDEODA,60120-002,GASOLINA ADITIVADA,2025-09-15,6.37,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,BEZERRA BEZERRA LTDA,7908577000145,RUA BARAO DE SOBRAL,311,,MONTESE,60420-775,GASOLINA ADITIVADA,2025-09-15,6.57,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,ACOPEL - AMERICO COMERCIAL DE PETROLEO LTDA,4196165000131,AVENIDA ROGACIANO LEITE,986,,GUARARAPES,60810-786,GASOLINA ADITIVADA,2025-09-15,6.37,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,AUTO POSTO TIGRAO LTDA,6816300000120,RODOVIA BR 116 KM 12,2928,,PARQUE SANTA MARIA,60191-070,GASOLINA ADITIVADA,2025-09-15,6.57,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,IGUATEMI DERIVADOS DE PETROLEO LTDA,7304199000190,AVENIDA SANTOS DUMONT,5259,,ALDEOTA,60150-161,GASOLINA ADITIVADA,2025-09-15,6.57,,R$ / litro,IPIRANGA
NE,CE,FORTALEZA,SOBRAL & PALACIO PETROLEO LTDA,7240641000324,AVENIDA SANTOS DUMONT,2035,0,ALDEOTA,60000-000,GASOLINA ADITIVADA,2025-09-15,6.77,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,SOBRAL & PALACIO PETROLEO LTDA,7240641000405,RUA COSTA BARROS,1515,0,ALDEOTA,60000-000,GASOLINA ADITIVADA,2025-09-15,6.47,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,SOBRAL & PALACIO PETROLEO LTDA,7240641003269,RUA CORONEL ERNESTO MATOS,582,,MESSEJANA,60841-810,GASOLINA ADITIVADA,2025-09-15,6.61,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,POSTO SANTA CECILIA LTDA,4487745000188,AVENIDA WASHINGTON SOARES,4600,0,CIDADE DOS FUNCIONÃRIOS,60830-641,GASOLINA ADITIVADA,2025-09-15,6.55,,R$ / litro,VIBRA
NE,CE,FORTALEZA,SOBRAL & PALACIO PETROLEO LTDA,7240641002882,RUA ISRAEL BEZERRA,1155,0,DIONISIO TORRES,60135-460,GASOLINA ADITIVADA,2025-09-15,6.77,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,SOUSA PETROLEO E SERVICOS LTDA,7041551000142,AVENIDA WASHINGTON SOARES,5501,,JOSE DE ALENCAR,60830-005,GASOLINA ADITIVADA,2025-09-15,6.49,,R$ / litro,VIBRA
NE,CE,FORTALEZA,H M A COMERCIAL DE COMBUSTIVEIS LTDA,1564759000160,RUA PROF GOMES BRASIL,475,,PARANGABA,60720-150,GASOLINA ADITIVADA,2025-09-15,6.47,,R$ / litro,IPIRANGA
NE,CE,FORTALEZA,JP COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,5352158000306,AVENIDA ALBERTO CRAVEIRO,494,,CASTELAO,60860-000,GASOLINA ADITIVADA,2025-09-15,6.27,,R$ / litro,VIBRA
NE,CE,FORTALEZA,POSTO NOVO NORDESTE LTDA,5244793000108,RUA PADRE PEDRO DE ALENCAR,626,,MESSEJANA,60840-280,GASOLINA ADITIVADA,2025-09-15,6.49,,R$ / litro,VIBRA
NE,CE,FORTALEZA,POSTO COMETA COMERCIO DE PETROLEO LTDA,4961676000100,AVENIDA DA ABOLICAO,3998,C,MUCURIPE,60165-080,GASOLINA ADITIVADA,2025-09-15,6.27,,R$ / litro,VIBRA
NE,CE,FORTALEZA,MILLENNIUM PETROLEO LTDA,3524403000128,AVENIDA DEPUTADO PAULINO ROCHA,3003,,CASTELAO,60864-310,GASOLINA ADITIVADA,2025-09-15,6.49,,R$ / litro,IPIRANGA
NE,CE,FORTALEZA,KG COMERCIO E COMBUSTIVEIS LTDA,3521199000191,AVENIDA ENGENHEIRO ALBERTO SA,1340,,PAPICU,60175-395,GASOLINA ADITIVADA,2025-09-15,6.37,,R$ / litro,VIBRA
NE,CE,FORTALEZA,COMERCIAL RIPARDO DERIVADOS DE PETROLEO LTDA,3235387000153,AVENIDA SEN.FERNANDES TAVORA,3281,,JOQUEI CLUBE,60510-290,GASOLINA ADITIVADA,2025-09-15,6.37,,R$ / litro,VIBRA
NE,CE,FORTALEZA,DAMPETRO COMERCIO DE DERIVADOS DE PETROLEO LTDA,2486455000194,AVENIDA BARAO DE STUDART,1050,,ALDEOTA,60120-001,GASOLINA ADITIVADA,2025-09-15,6.29,,R$ / litro,IPIRANGA
NE,CE,FORTALEZA,L&O COMERCIO DE DERIVADOS DE PETROLEO LTDA,2150809000125,AVENIDA CEL. CARVALHO,360,,BARRA DO CEARA,60341-630,GASOLINA ADITIVADA,2025-09-15,6.47,,R$ / litro,VIBRA
NE,CE,FORTALEZA,MACK VII COMERCIO DE DERIVADOS DE PETROLEO LTDA,1952847000139,AVENIDA DA UNIVERSIDADE,3555,,BENFICA,60020-181,GASOLINA ADITIVADA,2025-09-15,6.49,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,LESTE OESTE PETRÃLEO LTDA,1447072000144,AVENIDA PRESIDENTE CASTELO BRANCO,4277,0,BARRA DO CEARÃ,60312-060,GASOLINA ADITIVADA,2025-09-15,6.47,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,BARRACUDA COMERCIAL DE PETROLEO LTDA,6220994000138,RUA GODOFREDO MACIEL,277,,PARANGABA,60710-000,GASOLINA ADITIVADA,2025-09-15,6.27,,R$ / litro,IPIRANGA
NE,CE,LIMOEIRO DO NORTE,COMERCIAL DE PETROLEO SAO MATHEUS LTDA.,7356644000166,AVENIDA DOM AURELIANO MATOS,1472,,CENTRO,62930-000,GASOLINA ADITIVADA,2025-09-15,6.39,,R$ / litro,BRANCA
NE,CE,FORTALEZA,J A COMERCIO COMBUSTIVEIS LTDA,2696818000973,AVENIDA   ALBERTO CRAVEIRO,3559,,PASSARE,60860-000,GASOLINA ADITIVADA,2025-09-15,6.32,,R$ / litro,SP
NE,CE,FORTALEZA,J P COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,8286434000292,RUA DOUTOR PERGENTINO MAIA,808,,MESSEJANA,60840-045,GASOLINA ADITIVADA,2025-09-15,6.43,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,MACK V COMERCIO DE DERIVADOS DE PETROLEO LTDA,9026465000196,AVENIDA HUMBERTO MONTE,560,,RODOLFO TEOFILO,60430-232,GASOLINA ADITIVADA,2025-09-15,6.47,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,MONTEZUMA COMERCIO E SERVICOS DE PETROLEO LTDA,8394192000170,AVENIDA ESTRADA BARAO DE AQUIRAZ,2530,,COACU,60871-684,GASOLINA ADITIVADA,2025-09-15,6.42,,R$ / litro,IPIRANGA
NE,CE,LIMOEIRO DO NORTE,SAO MATHEUS COMERCIAL DE GAS LTDA,10404912000425,RUA DOS EXPEDICIONARIOS,3714,,BOA FE,62930-000,GASOLINA ADITIVADA,2025-09-15,6.35,,R$ / litro,BRANCA
NE,CE,FORTALEZA,SAO JOAO COMERCIO DE COMBUSTIVEIS LTDA,8090734000382,AVENIDA WASHINGTON SOARES,2565,,EDSON QUEIROZ,60811-341,GASOLINA ADITIVADA,2025-09-15,6.29,,R$ / litro,VIBRA
NE,CE,FORTALEZA,SUELLEN QUEIROS PINHEIRO - ME,7913812000177,AVENIDA D,1289,,CONJUNTO CEARA,60533-620,GASOLINA ADITIVADA,2025-09-15,6.44,,R$ / litro,IPIRANGA
NE,CE,FORTALEZA,J A COMERCIO COMBUSTIVEIS LTDA,2696818001279,AVENIDA FRANCISCO SA,3965,,CARLITO PAMPLONA,60310-001,GASOLINA ADITIVADA,2025-09-15,6.28,,R$ / litro,SP
NE,CE,LIMOEIRO DO NORTE,IMPERIAL COMERCIO E TRANSPORTE DE COMBUSTIVEL LTDA,27590241000194,RUA CORONEL ALEXANDRINO,1750,,BROTOLNDIA,62930-000,GASOLINA ADITIVADA,2025-09-15,6.39,,R$ / litro,BRANCA
NE,CE,LIMOEIRO DO NORTE,SAO MATHEUS COMERCIAL DE GAS LTDA,10404912000506,RUA ANTONIO RIBEIRO DE CASTRO SILVA,1322,,BOM NOME,62930-000,GASOLINA ADITIVADA,2025-09-15,6.39,,R$ / litro,BRANCA
NE,CE,LIMOEIRO DO NORTE,AUTO POSTO NOVO TEMPO LTDA,27037354000167,RUA CLOVIS ALEXANDRINO,2006,,BROTOLANDIA,62930-000,GASOLINA ADITIVADA,2025-09-15,6.39,,R$ / litro,IPIRANGA
NE,CE,JUAZEIRO DO NORTE,POSTO RANGEL EIRELI,30158086000146,AVENIDA PADRE CICERO,4444,,SAO JOSE,63024-010,GASOLINA ADITIVADA,2025-09-15,6.33,,R$ / litro,BRANCA
NE,CE,JUAZEIRO DO NORTE,RL PETROLEO LTDA,31946333000131,AVENIDA PRESIDENTE CASTELO BRANCO,2094,,TIRADENTES,63031-182,GASOLINA ADITIVADA,2025-09-15,6.3,,R$ / litro,VIBRA
NE,CE,FORTALEZA,SOBRAL & PALACIO PETROLEO LTDA,7240641004664,AVENIDA DESEMBARGADOR MOREIRA,1621,1635,ALDEOTA,60170-001,GASOLINA ADITIVADA,2025-09-15,6.47,,R$ / litro,VIBRA
NE,CE,JUAZEIRO DO NORTE,J P PETROLEO LTDA,37878277000121,RUA ZEFERINO PEDRO DOS SANTOS,414,,SAO JOSE,63024-390,GASOLINA ADITIVADA,2025-09-15,6.59,,R$ / litro,BRANCA
NE,CE,LIMOEIRO DO NORTE,IMPERIAL COMERCIO E TRANSPORTE DE COMBUSTIVEL LTDA,27590241000275,RUA CEL FRANCISCO REMIGIO,455,,CENTRO,62930-000,GASOLINA ADITIVADA,2025-09-15,6.39,,R$ / litro,VIBRA
NE,CE,JUAZEIRO DO NORTE,POSTO NOEL E RAIMUNDA COMERCIO VAREJISTA DE COMBUSTIVEIS E LUBRIFICANTES LTDA,49298440000166,AVENIDA PREFEITO AILTON GOMES DE ALENCAR,3513,,PLANALTO,63047-165,GASOLINA ADITIVADA,2025-09-15,6.3,,R$ / litro,BRANCA
NE,CE,JUAZEIRO DO NORTE,URBANO COMERCIO DE LUBRIFICANTES LIMITADA,5775567000153,RUA JOSE ANDRADE DE LAVOR,2734,,ROMEIRAO,63050-430,GASOLINA ADITIVADA,2025-09-16,6.45,,R$ / litro,VIBRA
NE,CE,QUIXADA,CIRO GOMES MAGALHAES,41424276000346,RODOVIA CE   456  KM  01,S/N,SITIO  ITAJUBA,ZONA  URBANA,63900-002,GASOLINA ADITIVADA,2025-09-16,6.66,,R$ / litro,RAIZEN
NE,CE,QUIXADA,POSTO MONOLITOS LTDA,5159709000158,AVENIDA PLACIDO  CASTELO,1599,,CENTRO,63900-002,GASOLINA ADITIVADA,2025-09-16,5.95,,R$ / litro,VIBRA
NE,CE,QUIXADA,JOAO PAULO DE MENEZES FURTADO,7148072000120,AVENIDA PRESIDENTE VARGAS,360,,PUTIU,63900-000,GASOLINA ADITIVADA,2025-09-16,5.89,,R$ / litro,ALE
NE,CE,QUIXADA,MACK IX COMERCIO DE DERIVADOS DE PETROLEO LTDA,29589489000160,AVENIDA JUSCELINO KUBITSCHEK,1066B,,ALTO SAO FRANCISCO,63908-230,GASOLINA ADITIVADA,2025-09-16,5.89,,R$ / litro,RAIZEN
NE,CE,QUIXADA,MACK XI COMERCIO DE DERIVADOS DE PETROLEO LTDA,29589547000156,AVENIDA JESUS MARIA JOSE,778,,CAMPO VELHO,63907-008,GASOLINA ADITIVADA,2025-09-16,5.89,,R$ / litro,RAIZEN
NE,CE,ITAPIPOCA,COMERCIAL ITAPIPOQUENSE DE COMBUSTIVEIS LTDA,23463268000165,RUA JOSE DO PATROCINIO,1023,,COQUEIRO,62508-048,GASOLINA ADITIVADA,2025-09-17,6.75,,R$ / litro,IPIRANGA
NE,CE,JUAZEIRO DO NORTE,ARAUJO PETROLEO LTDA,89746000202,AVENIDA CASTELO BRANCO,253,,SANTA TERESA,63050-480,GASOLINA ADITIVADA,2025-09-17,6.3,,R$ / litro,VIBRA
NE,CE,IGUATU,AUTO POSTO ICAVEL LTDA,5024942000123,AVENIDA CARLOS ROBERTO COSTA,750,,AREIAS II,63508-120,GASOLINA ADITIVADA,2025-09-17,6.47,,R$ / litro,BRANCA
NE,CE,IGUATU,A ALEXANDRE E COMPANHIA,7014764000428,RUA GUILHERME DE OLIVEIRA,65,,CENTRO,63500-005,GASOLINA ADITIVADA,2025-09-17,6.52,,R$ / litro,VIBRA
NE,CE,IGUATU,A ALEXANDRE E COMPANHIA,7014764000509,RUA CRUZEIRO DO SUL,996,,ALTO DO JUCA,63500-005,GASOLINA ADITIVADA,2025-09-17,6.47,,R$ / litro,VIBRA
NE,CE,IGUATU,AUTO POSTO ICAVEL LTDA,5024942000204,RUA DEOCLECIO LIMA VERDE,37,,AREIAS,63500-005,GASOLINA ADITIVADA,2025-09-17,6.47,,R$ / litro,BRANCA
NE,CE,ITAPIPOCA,POSTO LUAR DO SERTAO V LTDA,18484953000138,RUA FRANCISCA FEITOSA,1425,,LADEIRA,62508-745,GASOLINA ADITIVADA,2025-09-17,6.75,,R$ / litro,IPIRANGA
NE,CE,ITAPIPOCA,SAO PEDRO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA.,24873633000172,RUA MAJOR ANTONIO RODRIGUES TEIXEIRA,1390,,CRUZEIRO,62503-126,GASOLINA ADITIVADA,2025-09-17,6.8,,R$ / litro,RAIZEN
NE,CE,ITAPIPOCA,LADEIRA COMERCIO DE COMBUSTIVEIS LTDA,29300254000107,RUA PRESIDENTE ROOSEVELT,173,,BOA VISTA,62500-000,GASOLINA ADITIVADA,2025-09-17,6.73,,R$ / litro,BRANCA
NE,CE,IGUATU,I G BEZERRA SOUSA COMBUSTIVEIS LTDA,3929849000213,RUA TREZE DE MAIO,378,,CENTRO,63500-144,GASOLINA ADITIVADA,2025-09-17,6.49,,R$ / litro,BRANCA
NE,CE,IGUATU,MENDONCA & ALEXANDRE COMBUSTIVEIS LTDA,32574783000103,RUA JULIO CAVALCANTE,50,,FLORES,63500-494,GASOLINA ADITIVADA,2025-09-17,6.59,,R$ / litro,VIBRA
NE,CE,IGUATU,AUTO POSTO FB LTDA,30976969000163,SITIO GAMELEIRA,125,,DISTRITO DE BARREIRAS,63500-970,GASOLINA ADITIVADA,2025-09-17,6.49,,R$ / litro,BRANCA
NE,CE,IGUATU,JOSE GRASUENE DE ARAUJO LTDA,25147076000418,RUA JOSE DE ALENCAR,570,,CENTRO,63500-102,GASOLINA ADITIVADA,2025-09-17,6.45,,R$ / litro,BRANCA
NE,CE,IGUATU,IGUATU COMERCIAL DE COMBUSTIVEIS LTDA,38278811000121,RUA DOS QUIXELOS,1250,,ALVORADA,63507-655,GASOLINA ADITIVADA,2025-09-17,6.49,,R$ / litro,BRANCA
NE,CE,JUAZEIRO DO NORTE,CARIRI COMBUSTIVEIS LTDA,48768795000109,AVENIDA GOVERNADOR VIRGILIO TAVORA,1208,,AEROPORTO,63020-735,GASOLINA ADITIVADA,2025-09-17,6.35,,R$ / litro,BRANCA
NE,CE,ITAPIPOCA,SAO PEDRO COM VAREJ COMBUSTIVEIS LTDA.,1632155000294,AVENIDA MONSENHOR TABOSA,2771,,JULHO,62505-650,GASOLINA ADITIVADA,2025-09-18,6.74,,R$ / litro,ALE
NE,CE,SOBRAL,V.C.EMPREENDIMENTOS LTDA,3551935000235,AVENIDA JOSE EUCLIDES FERREIRA GOMES,30,POSTO FLASH,CORACAO DE JESUS,62043-070,GASOLINA ADITIVADA,2025-09-18,6.69,,R$ / litro,RAIZEN
NE,CE,SOBRAL,CENTER POSTO COMERCIAL LTDA,2905892000103,AVENIDA JOSE ARIMATEIA MONTE E SILVA,425,,CAMPOS DOS VELHOS,62114-000,GASOLINA ADITIVADA,2025-09-18,6.49,,R$ / litro,VIBRA
NE,CE,SOBRAL,V.C.EMPREENDIMENTOS LTDA,3551935000154,AVENIDA MONSENHOR JOSE ALOISIO PINTO,80,LOJA  01,DOM EXPEDITO,62050-255,GASOLINA ADITIVADA,2025-09-18,6.69,,R$ / litro,IPIRANGA
NE,CE,CAUCAIA,BOQUEIRAO COMERCIO DE DERIVADOS DE PETROLEO LTDA,7130954000168,RODOVIA BR 222 KM 21,S/N,,BOQUEIRAO,61616-000,GASOLINA ADITIVADA,2025-09-18,6.09,,R$ / litro,RAIZEN
NE,CE,CAUCAIA,PONTES & LANDIM PETROLEO LTDA,2333098000124,RUA ULISSES GUIMARAES,S/N,,IPARANA,61604-150,GASOLINA ADITIVADA,2025-09-18,6.67,,R$ / litro,RAIZEN
NE,CE,CAUCAIA,CERAPELES DERIVADOS DE PETROLEO LTDA,12215216000153,RODOVIA BR-222,8500,MATS 21.479 E 41.292LOTE  14 17 A 23                POSTO FORTALEZA,TABAPUA,61635-365,GASOLINA ADITIVADA,2025-09-18,6.37,,R$ / litro,BRANCA
NE,CE,CAUCAIA,SEVERINO ALMEIDA CHAVES,9411539000108, BR 020 KM 402,S/N,Q-31 LOTE  N. 05,JARDIM FORTALEZA,61605-600,GASOLINA ADITIVADA,2025-09-18,6.35,,R$ / litro,VIBRA
NE,CE,CAUCAIA,POSTO BANDEIRA BRANCA COMERCIO DE COMBUSTIVEIS LTDA,5613385000186,"RODOVIA BR-222 KM 19, S/N",23000,,BOQUEIRAO DO ARARA,61616-992,GASOLINA ADITIVADA,2025-09-18,5.77,,R$ / litro,IPIRANGA
NE,CE,CAUCAIA,IEDA Q PINHEIRO,10482040000170,RUA TEODORO DA CASTRO,35,B,CONJ MARECHAL RONDON,61605-600,GASOLINA ADITIVADA,2025-09-18,6.47,,R$ / litro,IPIRANGA
NE,CE,CAUCAIA,E. G. COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA,5330700000168,BR 222,S/N,KM 01,ZONA RURAL,61616-000,GASOLINA ADITIVADA,2025-09-18,6.09,,R$ / litro,VIBRA
NE,CE,CAUCAIA,POSTO NEVES E VIANA LTDA,4327828000100,RODOVIA BR 222,S/N,KM 09,PARQUE SOLEDADE,61605-600,GASOLINA ADITIVADA,2025-09-18,6.57,,R$ / litro,VIBRA
NE,CE,CAUCAIA,METROPOLE COMERCIO DE DERIVADOS DE PETROLEO LTDA,3360970000196,AVENIDA CONTORNO LESTE (CJ PLANALTO CAUCAIA),127,,PLANALTO CAUCAIA,61605-400,GASOLINA ADITIVADA,2025-09-18,6.3,,R$ / litro,FAN
NE,CE,CAUCAIA,POSTO ESTRUTURANTE LTDA,2947220000152,RODOVIA CE 085,S/N,KM 02,ZONA RURAL,61605-600,GASOLINA ADITIVADA,2025-09-18,6.41,,R$ / litro,VIBRA
NE,CE,ITAPIPOCA,EMPRESA DE COMBUSTIVEL SAO CRISTOVAO II LTDA,10862658000166,RUA VICENTE SIEBRA,1747,,COQUEIRO,62500-000,GASOLINA ADITIVADA,2025-09-18,6.76,,R$ / litro,SP
NE,CE,CAUCAIA,LOTUS COMERCIAL DE COMBUSTIVEIS E DERIVADOS DE PETROLEO EIRELI,10835567000131,RODOVIA BR 222 KM 04,3970,,PARQUE TABAPUA,61635-365,GASOLINA ADITIVADA,2025-09-18,6.29,,R$ / litro,SP
NE,CE,ITAPIPOCA,COMERCIAL D2 DE COMBUSTIVEIS LTDA,21691371000137,RUA VICENTE SIEBRA,3701,CE 168,DAS FLORES,62504-142,GASOLINA ADITIVADA,2025-09-18,6.75,,R$ / litro,VIBRA
NE,CE,ITAPIPOCA,POSTO A+ COMERCIO DE COMBUSTIVEIS LTDA,18717475000673,AVENIDA MONSENHOR TABOSA,3199,,JULHO II,62500-001,GASOLINA ADITIVADA,2025-09-18,6.71,,R$ / litro,IPIRANGA
NE,CE,CAUCAIA,J A COMERCIO COMBUSTIVEIS LTDA,2696818001350,AVENIDA CENTRAL,S/N,,ICARAI,61620-340,GASOLINA ADITIVADA,2025-09-18,6.27,,R$ / litro,BRANCA
NE,CE,ITAPIPOCA,POSTO LUAR DO SERTAO VIII LTDA,22614944000191,RUA DOM AURELIANO MATOS,559,,CENTRO,62500-004,GASOLINA ADITIVADA,2025-09-18,6.82,,R$ / litro,BRANCA
NE,CE,JUAZEIRO DO NORTE,IMACULADA CONCEICAO COMERCIO DE PETROLEO LTDA,7702402000187,AVENIDA PRESIDENTE CASTELO BRANCO,2215,,LIMOEIRO,63030-205,GASOLINA ADITIVADA,2025-09-22,6.3,,R$ / litro,VIBRA
NE,CE,JUAZEIRO DO NORTE,ARAUJO PETROLEO LTDA,89746000202,AVENIDA CASTELO BRANCO,253,,SANTA TERESA,63050-480,GASOLINA ADITIVADA,2025-09-22,6.3,,R$ / litro,VIBRA
NE,CE,JUAZEIRO DO NORTE,URBANO COMERCIO DE LUBRIFICANTES LIMITADA,5775567000153,RUA JOSE ANDRADE DE LAVOR,2734,,ROMEIRAO,63050-430,GASOLINA ADITIVADA,2025-09-22,6.45,,R$ / litro,VIBRA
NE,CE,JUAZEIRO DO NORTE,MG DERIVADOS DE PETROLEO LTDA,3225783000361,AVENIDA CASTELO BRANCO,3170,,NOVO JUAZEIRO,63030-605,GASOLINA ADITIVADA,2025-09-22,6.3,,R$ / litro,VIBRA
NE,CE,JUAZEIRO DO NORTE,MG DERIVADOS DE PETROLEO LTDA,3225783000108,AVENIDA AILTON GOMES,875,,PIRAJA,63020-000,GASOLINA ADITIVADA,2025-09-22,6.3,,R$ / litro,VIBRA
NE,CE,JUAZEIRO DO NORTE,M T D PETROLEO LTDA,719023000150,RUA SAO PAULO,2005,,SANTA TEREZA,63050-316,GASOLINA ADITIVADA,2025-09-22,6.49,,R$ / litro,ALE
NE,CE,LIMOEIRO DO NORTE,NOVO TEMPO COMERCIO DE COMBUSTIVEIS LTDA,8077231000105,RUA SABINO ROBERTO DE FREITAS,2889,,CENTRO,62930-000,GASOLINA ADITIVADA,2025-09-22,6.39,,R$ / litro,BRANCA
NE,CE,LIMOEIRO DO NORTE,BEZERRA E FILHO LTDA,5267406000230,AVENIDA DOM AURELIANO MATOS,2110,,CENTRO,62930-000,GASOLINA ADITIVADA,2025-09-22,6.39,,R$ / litro,BRANCA
NE,CE,LIMOEIRO DO NORTE,BEZERRA E FILHO LTDA,5267406000159,AVENIDA DOM AURELIANO MATOS,1751,CENTRO,CENTRO,62930-000,GASOLINA ADITIVADA,2025-09-22,6.39,,R$ / litro,VIBRA
NE,CE,LIMOEIRO DO NORTE,GURGEL LOBO COMERCIO DE DERIVADOS DE PETROLEO LTDA,2479591000157,RUA CEL. ANTONIO JOAQUIM,1060,,CENTRO,62930-000,GASOLINA ADITIVADA,2025-09-22,6.39,,R$ / litro,BRANCA
NE,CE,QUIXADA,CIRO GOMES MAGALHAES,41424276000346,RODOVIA CE   456  KM  01,S/N,SITIO  ITAJUBA,ZONA  URBANA,63900-002,GASOLINA ADITIVADA,2025-09-22,6.66,,R$ / litro,RAIZEN
NE,CE,QUIXADA,POSTO MONOLITOS LTDA,5159709000158,AVENIDA PLACIDO  CASTELO,1599,,CENTRO,63900-002,GASOLINA ADITIVADA,2025-09-22,5.93,,R$ / litro,VIBRA
NE,CE,FORTALEZA,M. LUZ COMERCIO DE COMBUSTIVEIS LTDA,8912686000107,RODOVIA BR 116,9310,LOJA 06,BARROSO,60850-015,GASOLINA ADITIVADA,2025-09-22,6.57,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,G A COMERCIO DE DERIVADOS DE PETROLEO LTDA,3477535000146,AVENIDA JORNALISTA TOMAZ COELHO,410,,MESSEJANA,60842-020,GASOLINA ADITIVADA,2025-09-22,6.27,,R$ / litro,IPIRANGA
